"Target String","URL Safe String","User","Hub","Hub Type","Blog Title","Blog Locale"
".com",".com","","Insights Articles (blog posts)","MARKETING","How would a Biden blue wave impact sectors?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Nesting: Homebodies for now","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Video streaming: Cord-cutting in the time of COVID-19","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Is COVID-19 a speed bump or road block for the sharing economy?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Cloud computing basics and benefits","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The future of retail: How COVID-19 continues to transform e-commerce","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Digital payments are accelerating in the COVID-19 world","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Investor trends: Is telemedicine the way of the future?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Implications of increased testing and clinical trials of COVID-19 vaccines","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The impact of cognitive decline on the Sandwich Generation","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Managing the financial risks of dementia and cognitive decline","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The U.S. fiscal stimulus uncertainty and the outlook for economic growth","en_US"
".com",".com","Marc Pasquariello-Williams","Marc Pasquariello-Williams","PERSONAL","The difference between a gift and a legacy","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How the U.S. election results could impact fixed income strategies","en_US"
".com",".com","Heather Krause","Krause & Thorpe Wealth Management Team","PERSONAL","How can you tell if you are part of the Sandwich Generation?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Inflation fears may be inflated","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Cybersecurity and the digital transformation of business","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The whole package","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What the U.S. election means for Europe and the UK","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The global stock market selloff and the implications for investors","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Employee support group brings ‘sense of place’ to women in wealth management","en_US"
".com",".com","Peter Alepra","Corridor Investment Group","PERSONAL","The ""burden"" of money","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio Commentary: Pre-election market perspectives","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Election reaction: Quick takes on the market","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","5G communications networks: Enabling next-generation technology","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Will the U.S. elections create new investment opportunities?","en_US"
".com",".com","Peter Alepra","Corridor Investment Group","PERSONAL","Gold at an all-time high—buy-sell-or wear it?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Veterans: Tactical tips for financial security in military retirement","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Webinar: A global macroeconomic view on the U.S. election","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Speaking from experience","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The vaccine is a game changer for economies, markets, and investors","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How the U.S. election affects the economic and investment outlook","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At Home with RBC","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Handsome Hog’s BBQ chopped salad","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Golf tips from Team RBC","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Killer cocktails","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Curating your home art collection","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: All that bubbles","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Smoking meat 101","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Wine wiz","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Plan ahead for potential long-term care expenses","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Five tips to help women start their own business","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary: The importance of dividend-paying stocks in total shareholder return","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Three key ESG investing takeaways from 2020 thus far","en_US"
".com",".com","Linda Sama","Linda Sama, CFP®","PERSONAL","Aging parents - 3 steps to personal readiness","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Dinner party floral design","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The challenging path forward for yields","en_US"
".com",".com","Linda Sama","Linda Sama, CFP®","PERSONAL","Five essential steps to put your financial house in order","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What is ESG investing? How to get started.","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Will global equities deliver for investors in 2021?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What are the consequences of the growing government debt dilemma?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Investment outlook for your 2021 portfolio","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What does inflation look like in a post-pandemic world?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Adapting fixed income investment strategies in an ultralow rate world","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The road ahead for investors","en_US"
".com",".com","Michael K. Warne","Michael K. Warne, AAMS®","PERSONAL","Balance","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Branching out","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary: A tale of two styles: Growth versus value","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio Commentary: The outlook for 2021","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary: The U.S. has voted—what’s next?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Driving diversity in the boardroom","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Giving more than money: How women are changing philanthropy","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Accommodative Fed policy will be a way of life for the economy and markets","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","A gift of gratitude that keeps on giving","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Tips from Team RBC","en_US"
".com",".com","Peter Alepra","Corridor Investment Group","PERSONAL","The process of comfort based planning","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Rejoining the Paris Agreement and what it means for U.S. investors","en_US"
".com",".com","Peter Alepra","Corridor Investment Group","PERSONAL","Thriving during adversity","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How a small group of female stockbrokers sparked a movement that continues 30 years later","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How to turn unhealthy money mindsets into smart financial decisions","en_US"
".com",".com","Heather Krause","Krause & Thorpe Wealth Management Team","PERSONAL","The new normal","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Women are redefining leadership in male-dominated industries","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Breaking down economic data: What's in store for the U.S. economy?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Here’s how your company can advance racial justice","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Are you ready to be a personal trustee?","en_US"
".com",".com","Linda Sama","Linda Sama, CFP®","PERSONAL","The tax man cometh . . . three things you can do today to plan ahead","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Need cash? The math behind whether you should borrow, or sell investments","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","ESG trends for 2021","en_US"
".com",".com","Linda Sama","Linda Sama, CFP®","PERSONAL","The tax man cometh . . . three things you can do today to plan ahead","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC:  Running for fun and fitness","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The rise of social justice investing - and how to get started","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Can equities tolerate higher bond yields?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Why are yields on the rise, and how could higher yields affect investors?","en_US"
".com",".com","Thomas Smith","Thomas Smith, CAP®, CFP®, CLU®, CPA","PERSONAL","The Gen Y investors are here","en_US"
".com",".com","Thomas Smith","Thomas Smith, CAP®, CFP®, CLU®, CPA","PERSONAL","Investing 101 for young investors","en_US"
".com",".com","Thomas Smith","Thomas Smith, CAP®, CFP®, CLU®, CPA","PERSONAL","If you can't beat them . . . join them","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Will inflation drive U.S. interest rates higher?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Climate change 2021: Drive to decarbonise the global economy","en_US"
".com",".com","Thomas Smith","Thomas Smith, CAP®, CFP®, CLU®, CPA","PERSONAL","Lessons for Phone Security","en_US"
".com",".com","Linda Sama","Linda Sama, CFP®","PERSONAL","The tax man cometh . . . three things you can do today to plan ahead","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","One year later: How the economic recovery is taking shape","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Will inflation drive U.S. interest rates higher?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Beyond financial statements: What makes a company sustainably successful?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Meme stock episode: Is this a risk to traditional investment portfolios?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Breaking down economic data: What's in store for the U.S. economy?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Emerging markets beyond COVID-19: A ripe climate for investors","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Is a stock market bubble inflating close to a bursting point?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","U.S. earnings dropping positive hints despite COVID-19 challenges","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","More income ahead for fixed income markets?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Why is the U.S. stock market at ease during this time of chaos?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Brexit: What can investors expect going forward?","en_US"
".com",".com","Linda Sama","Linda Sama, CFP®","PERSONAL","The tax man cometh . . . three things you can do today to plan ahead","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The Fed’s new policy playbook for a new era","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Tuition madness: The cost of college may be greater than you think","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Which equity sectors are likely to lead the economic recovery?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Europe’s slowing economic recovery","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Europe’s slowing economic recovery","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","As women gain power, interest in ESG investing grows","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Raising the next generation to live more sustainably","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Five ways Millennials can get started with investing","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The Millennial wealth plan: Four keys to your financial future","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Infrastructure, inflation, and a possible Fed policy rethink","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Tax updates for high-income earners","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","SusTech: Sustainability through technology","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Have we seen the top for yields?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Making Gyoza","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Impact of the Biden corporate tax hikes for earnings and the stock market","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What are ETFs and why do they matter?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The UK’s growth surge","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Should equity investors be optimistic in 2021?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Family members with disabilities need special planning","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Transformation to a clean energy world","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Five things investors should know about hydrogen’s global potential","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Will the inflation surge impact equity markets?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What can investors expect from the Fed’s “taper talk”?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Will women lead the charge in Responsible Investing?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Three strategies to combat financial uncertainty","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Investing in the future: Opportunities in new water technologies","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","At home with RBC: Making a specialty sushi roll","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Army ranger’s 565-mile run inspires thousands to support veterans","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Does Europe’s rebound brighten the outlook for European equities?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","ESG investing: Four things to ask your advisor","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Inflation aftershock: The implication for investors","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","HealthTech: How technology can help fix health care","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Are preferred shares still preferred in this investment environment?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","New unique ESG investing opportunities","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","ESG regulations becoming more pronounced","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Governments (indirectly) supporting ESG investing","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary: Is inflation here to stay?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Can the Financials sector keep the rally going?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How my father’s dementia diagnosis woke me up to the real cost of care","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How to protect your business from ransomware attacks","en_US"
".com",".com","Heather Krause","Krause & Thorpe Wealth Management Team","PERSONAL","Let’s talk about long term care in your financial plan","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What history tells us about taxes and the stock market","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Same-sex marriage: Why financial planning is a must for couples","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Wedding finances: How to pay for your child’s big day","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Is the Fed on the road to raising interest rates?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","A transition period is coming for U.S. equities","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Global Insight - 2021 Midyear Outlook","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The re-imagined bucket list: How to finance your dreams","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","FinTech and the future of finance","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","China equities: Beyond the recovery","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Overview of the American Jobs Plan, the Made in America Tax Plan and the American Families Plan","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary: As good as it gets","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What is impact investing?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Does the bond market care about inflation?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Will vs. a trust: Which one is right for you?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What message is stock market volatility sending?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Short-term uncertainty shouldn’t change the market’s long-term outlook","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Green metals: Industrial commodities in a decarbonizing world","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What’s pushing U.S. stocks to climb the wall of worry?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The U.S. infrastructure and budget bills, and what comes next","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Four ways to use life insurance in your wealth planning","en_US"
".com",".com","Lee Edgcomb","Edgcomb Financial Advisors","PERSONAL","Conventional (wolf) wisdom: How conventional wisdom can be turned on its head in unforseen ways - and why we mustn't fear it","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Are China headwinds pressuring the Asian equity outlook?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Is record use of the Fed’s reverse repo facility a sign of market stress?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","College funding: It’s a family affair","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","AgriTech & FoodTech: Technology to feed the world","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Reassessing the economic playing field","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Heading toward uncharted debt territory","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How will the end of unemployment benefits ripple through the U.S. economy?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How will the German election affect European markets?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What are the real risks from Evergrande’s credit woes?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Using technology and data to build greener communities","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Put the U.S. stock market pullback in perspective","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How are Smart Cities meeting the challenges of urbanization in the 21st century?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Are energy prices more important than the U.S. debt ceiling?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Mergers and acquisitions: What’s your business growth strategy?","en_US"
".com",".com","Heather Krause","Krause & Thorpe Wealth Management Team","PERSONAL","With Back to School behind us, have you started to plan for your child’s college fund?","en_US"
".com",".com","Thomas Smith","Thomas Smith, CAP®, CFP®, CLU®, CPA","PERSONAL","Travel and leisure 2021 and beyond ... shortstaffed and delayed","en_US"
".com",".com","Thomas Smith","Thomas Smith, CAP®, CFP®, CLU®, CPA","PERSONAL","Our National Parks - a great family vacation...and affordable","en_US"
".com",".com","Thomas Smith","Thomas Smith, CAP®, CFP®, CLU®, CPA","PERSONAL","Travel sports for your aspiring athlete. Are they worth it?","en_US"
".com",".com","Thomas Smith","Thomas Smith, CAP®, CFP®, CLU®, CPA","PERSONAL","Preparing your kid for college . . . lessons learned afterwards","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What will be the effect of fiscal policy on consumers?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The gray divorce: Financial considerations for older Americans","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How climate change could impact your retirement plans","en_US"
".com",".com","Field Digital","Testy McTestalot","PERSONAL","This is a test for Veriday","en_US"
".com",".com","Field Digital","Testy McTestalot","PERSONAL","This is a test for Veriday","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Putting a price on carbon emissions","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How will Fed tapering affect market dynamics?","en_US"
".com",".com","Elliott Hollub","The Hollub & Svejda Group","PERSONAL","Life at arm's length","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Why is the U.S. equity market largely unfazed by high inflation?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","xxxxxxxxxxxxxx","en_US"
".com",".com","Field Digital","Testy McTestalot","PERSONAL","This is a test","en_US"
".com",".com","Field Digital","Testy McTestalot","PERSONAL","This is a test","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What will policy normalisation look like for global central banks?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The cost of caregiving falls disproportionately on women","en_US"
".com",".com","Patricia P Baum","The Baum Jackson Investment Group","PERSONAL","Capital Gains Distributions: The Season of Giving","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Desperate times call for empathetic measures","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Equity investing for the next ten years","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Is the U.S. corporate debt mountain something to worry about?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Investment outlook for your 2022 portfolio","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The omicron variant: A heavy dose of uncertainty","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How China’s new economic policies could impact global investment","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Collaborative philanthropy: How the next generation is teaming up to create lasting change","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Green energy transformation: Opportunities and realities","en_US"
".com",".com","Patricia P Baum","The Baum Jackson Investment Group","PERSONAL","Charitable Giving: What's the Best Approach?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How to incorporate ESG into year-end planning","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The Fed’s got another bond market conundrum on its hands","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Investing in the post-COVID world: Where to from here","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","U.S. vs. international equities: Time for a portfolio tune-up?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary: 2022 - A year of shifting gears","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Five ways to outfit your space with your own sustainable style","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How can technology make growth inclusive?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Are markets playing catch-up to the Fed?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Pent-up demand to serve drives employees to volunteer 1,660 hours to fight hunger","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Seven things to think about before jumping into the ‘Great Resignation’","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What should investors look for in China’s equity market?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What is the equity selloff saying about the investment outlook?","en_US"
".com",".com","Elliott Hollub","The Hollub & Svejda Group","PERSONAL","Financial self-care","en_US"
".com",".com","Linda Sama","Linda Sama, CFP®","PERSONAL","What is an annuity and is it right for me?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary: Checking in on recent market volatility: Has the outlook changed?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How will Fed rate hikes affect the investment landscape?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Is the U.S. stock market finding some relief for its valuation problem?","en_US"
".com",".com","","Market Commentary","MARKETING","What’s causing volatility in the U.S. equity market?","en_US"
".com",".com","Elliott Hollub","The Hollub & Svejda Group","PERSONAL","Deep dive on your 401(k) - Installment #1: Investments","en_US"
".com",".com","Elliott Hollub","The Hollub & Svejda Group","PERSONAL","Deep dive on your 401(k) - Installment #1: Investments","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","ECB surprisingly turns hawkish—what’s next?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What’s behind the turbulence in fixed income markets?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How impact investing can help support BIPOC communities","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What’s causing volatility in the U.S. equity market?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Passions and personal experiences drive executives to serve their communities","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Why should bond investors look to the long term?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Spheres of influence: The bigger reason geopolitical risks are affecting markets","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Risks become realities:  Consequences of Russia’s strikes on Ukraine","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Wealth managers need to walk the ESG investing talk","en_US"
".com",".com","Patricia P Baum","The Baum Jackson Investment Group","PERSONAL","Stock Market Volatility: Period of Digestion or Something More","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary - What we know: A look at events and factors impacting markets","en_US"
".com",".com","Elliott Hollub","The Hollub & Svejda Group","PERSONAL","Three ways for new moms to kickstart their kids financial education","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Don’t let perfect get in the way of good enough when it comes to ESG investing","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Net zero: What will life be like in 2050?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How will conflict in Ukraine impact European equity investments?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Business owners in times of crisis: How women can chart new careers","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Power of the purse: How women can use their economic power to spend with purpose","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Five steps for raising financially confident girls","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The future of proxy voting and oil","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How to talk to your parents about their estate plan","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Outside the Ropes: How important is it to have trusted partners around you?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Outside the Ropes: What financial advice do you have, or wish someone had given you?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Outside the Ropes: What's your approach to goal setting?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Outside the Ropes: What's the next big innovation you see in golf?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Outside the Ropes: How does having the right team in place give you the support you need?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How to protect yourself from digital deception","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Have you considered annuities for your retirement plan?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How are supply chain issues impacting equity markets?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Retirement planning for Millennials","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Supporting nonprofits to help kids reach their full potential","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Could inflation force the Fed to raise interest rates sooner?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","ESG investing can help bridge the generation gap during wealth transfer","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Leaving a charitable legacy with donor advised funds","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Five ways to stay healthy through the holidays","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Scams targeting older adults are on the rise—here’s how you can help","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","When should I consider a family office?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Tips for helping your children buy a home without impacting your retirement","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How to work antiques and other valuable collectibles into your estate plan","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Earnings and the economy will set the path for the stock market","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Women are at the helm of ESG investing","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Women are at the helm of ESG investing","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Women are at the helm of ESG investing","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Women are at the helm of ESG investing","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","3 ESG trends for 2022","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Economic stakes of the Russia-Ukraine conflict","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary: Commodity prices & inflation - A look at potential economic & market impacts","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Tuition madness: Are you saving enough for college education goals","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Succession planning for your business: Tips for an effective transition","en_US"
